date,product_sku,product_name,category,transaction_type,quantity_change,location,day_of_week,month,quarter,year
2024-02-29,PRD-00364,Lubricant Oil Variant 4,Consumables,DELIVERY,-13.0,Main Warehouse,3,2,1,2024
2024-02-29,PRD-00150,Widget Model B Variant 10,Finished Goods,DELIVERY,-28.0,Main Warehouse,3,2,1,2024
2024-02-29,PRD-00382,Lubricant Oil Variant 22,Consumables,DELIVERY,-18.6,Main Warehouse,3,2,1,2024
2024-03-04,PRD-00398,Cleaning Solution Variant 7,Consumables,RECEIPT,107.0,Rack B,0,3,1,2024
2024-03-04,PRD-00378,Lubricant Oil Variant 18,Consumables,RECEIPT,309.0,Rack B,0,3,1,2024
2024-03-04,PRD-00126,Widget Model A Variant 6,Finished Goods,RECEIPT,209.0,Rack B,0,3,1,2024
2024-03-04,PRD-00334,Sensor Module Variant 14,Components,RECEIPT,359.0,Rack B,0,3,1,2024
2024-03-04,PRD-00356,Control Unit Variant 16,Components,DELIVERY,-35.0,Rack A,0,3,1,2024
2024-03-04,PRD-00102,Carbon Fiber Variant 12,Raw Materials,TRANSFER,-96.0,Main Warehouse,0,3,1,2024
2024-03-04,PRD-00102,Carbon Fiber Variant 12,Raw Materials,TRANSFER,96.0,Rack A,0,3,1,2024
2024-03-04,PRD-00218,Premium Widget Variant 18,Finished Goods,ADJUSTMENT,-6.0,Main Warehouse,0,3,1,2024
2024-03-06,PRD-00084,Titanium Alloy Variant 9,Raw Materials,DELIVERY,-89.0,Production Floor 1,2,3,1,2024
2024-03-06,PRD-00219,Premium Widget Variant 19,Finished Goods,DELIVERY,-54.0,Production Floor 1,2,3,1,2024
2024-03-07,PRD-00260,Bearing Type 1 Variant 20,Components,DELIVERY,-97.0,Main Warehouse,3,3,1,2024
2024-03-10,PRD-00138,Widget Model A Variant 18,Finished Goods,DELIVERY,-35.427,Rack A,6,3,1,2024
2024-03-11,PRD-00231,Industrial Unit Variant 11,Finished Goods,ADJUSTMENT,-1.0,Production Floor 1,0,3,1,2024
2024-03-14,PRD-00393,Cleaning Solution Variant 2,Consumables,RECEIPT,119.0,Production Floor 1,3,3,1,2024
2024-03-14,PRD-00029,Aluminum Sheets Variant 14,Raw Materials,RECEIPT,81.0,Production Floor 1,3,3,1,2024
2024-03-15,PRD-00377,Lubricant Oil Variant 17,Consumables,DELIVERY,-19.8,Rack B,4,3,1,2024
2024-03-15,PRD-00179,Assembly Unit X Variant 19,Finished Goods,DELIVERY,-66.9,Rack B,4,3,1,2024
2024-03-16,PRD-00193,Assembly Unit Y Variant 13,Finished Goods,DELIVERY,-34.86,Production Floor 1,5,3,1,2024
2024-03-19,PRD-00153,Widget Model B Variant 13,Finished Goods,DELIVERY,-19.2,Main Warehouse,1,3,1,2024
2024-03-19,PRD-00439,Packaging Tape Variant 17,Consumables,DELIVERY,-10.0,Main Warehouse,1,3,1,2024
2024-03-20,PRD-00456,Adhesive Variant 3,Consumables,DELIVERY,-79.0,Rack B,2,3,1,2024
2024-03-20,PRD-00409,Cleaning Solution Variant 18,Consumables,DELIVERY,-55.65,Rack B,2,3,1,2024
2024-03-20,PRD-00198,Assembly Unit Y Variant 18,Finished Goods,TRANSFER,-14.3668,Main Warehouse,2,3,1,2024
2024-03-20,PRD-00198,Assembly Unit Y Variant 18,Finished Goods,TRANSFER,14.3668,Rack B,2,3,1,2024
2024-03-22,PRD-00122,Widget Model A Variant 2,Finished Goods,DELIVERY,-15.0,Main Warehouse,4,3,1,2024
2024-03-22,PRD-00109,Stainless Steel Variant 4,Raw Materials,DELIVERY,-41.0,Main Warehouse,4,3,1,2024
2024-03-23,PRD-00397,Cleaning Solution Variant 6,Consumables,DELIVERY,-41.0,Rack B,5,3,1,2024
2024-03-23,PRD-00301,Motor 12V,Components,DELIVERY,-17.8017,Rack B,5,3,1,2024
2024-03-23,PRD-00185,Assembly Unit Y Variant 5,Finished Goods,DELIVERY,-87.0,Rack B,5,3,1,2024
2024-03-24,PRD-00237,Industrial Unit Variant 17,Finished Goods,DELIVERY,-99.0,Rack B,6,3,1,2024
2024-03-25,PRD-00192,Assembly Unit Y Variant 12,Finished Goods,DELIVERY,-29.253,Main Warehouse,0,3,1,2024
2024-03-25,PRD-00464,Adhesive Variant 11,Consumables,DELIVERY,-24.108,Main Warehouse,0,3,1,2024
2024-03-25,PRD-00267,Bolt M8 Variant 7,Components,DELIVERY,-78.0,Main Warehouse,0,3,1,2024
2024-03-27,PRD-00178,Assembly Unit X Variant 18,Finished Goods,DELIVERY,-26.0,Production Floor 1,2,3,1,2024
2024-03-27,PRD-00216,Premium Widget Variant 16,Finished Goods,DELIVERY,-20.0,Production Floor 1,2,3,1,2024
2024-03-28,PRD-00475,Adhesive Variant 22,Consumables,DELIVERY,-47.0,Main Warehouse,3,3,1,2024
2024-03-31,PRD-00084,Titanium Alloy Variant 9,Raw Materials,DELIVERY,-29.0,Production Floor 1,6,3,1,2024
2024-03-31,PRD-00386,Lubricant Oil Variant 26,Consumables,DELIVERY,-22.197,Production Floor 1,6,3,1,2024
2024-03-31,PRD-00219,Premium Widget Variant 19,Finished Goods,DELIVERY,-73.0,Production Floor 1,6,3,1,2024
2024-04-01,PRD-00184,Assembly Unit Y Variant 4,Finished Goods,DELIVERY,-52.0,Rack A,0,4,2,2024
2024-04-01,PRD-00076,Titanium Alloy,Raw Materials,DELIVERY,-33.0,Rack A,0,4,2,2024
2024-04-02,PRD-00017,Aluminum Sheets Variant 2,Raw Materials,DELIVERY,-66.9557,Main Warehouse,1,4,2,2024
2024-04-02,PRD-00429,Packaging Tape Variant 7,Consumables,DELIVERY,-45.6,Main Warehouse,1,4,2,2024
2024-04-02,PRD-00093,Carbon Fiber Variant 3,Raw Materials,DELIVERY,-16.2,Main Warehouse,1,4,2,2024
2024-04-04,PRD-00087,Titanium Alloy Variant 12,Raw Materials,DELIVERY,-11.0,Production Floor 1,3,4,2,2024
2024-04-04,PRD-00049,Plastic Pellets Variant 4,Raw Materials,DELIVERY,-16.254,Production Floor 1,3,4,2,2024
2024-04-04,PRD-00197,Assembly Unit Y Variant 17,Finished Goods,DELIVERY,-48.9,Production Floor 1,3,4,2,2024
2024-04-04,PRD-00143,Widget Model B Variant 3,Finished Goods,ADJUSTMENT,-1.0,Main Warehouse,3,4,2,2024
2024-04-05,PRD-00281,Circuit Board,Components,DELIVERY,-82.0,Rack B,4,4,2,2024
2024-04-05,PRD-00339,Sensor Module Variant 19,Components,DELIVERY,-20.79,Rack B,4,4,2,2024
2024-04-05,PRD-00372,Lubricant Oil Variant 12,Consumables,DELIVERY,-71.0,Rack B,4,4,2,2024
2024-04-06,PRD-00026,Aluminum Sheets Variant 11,Raw Materials,DELIVERY,-30.135,Production Floor 1,5,4,2,2024
2024-04-08,PRD-00026,Aluminum Sheets Variant 11,Raw Materials,DELIVERY,-17.16,Rack B,0,4,2,2024
2024-04-08,PRD-00432,Packaging Tape Variant 10,Consumables,DELIVERY,-87.0,Rack B,0,4,2,2024
2024-04-08,PRD-00198,Assembly Unit Y Variant 18,Finished Goods,DELIVERY,-37.0,Rack B,0,4,2,2024
2024-04-09,PRD-00096,Carbon Fiber Variant 6,Raw Materials,DELIVERY,-20.034,Production Floor 1,1,4,2,2024
2024-04-09,PRD-00115,Stainless Steel Variant 10,Raw Materials,DELIVERY,-25.0,Production Floor 1,1,4,2,2024
2024-04-09,PRD-00318,Motor 12V Variant 18,Components,DELIVERY,-39.396,Production Floor 1,1,4,2,2024
2024-04-12,PRD-00033,Copper Wire Variant 3,Raw Materials,DELIVERY,-17.1,Rack B,4,4,2,2024
2024-04-12,PRD-00295,Circuit Board Variant 15,Components,DELIVERY,-32.0,Rack B,4,4,2,2024
2024-04-12,PRD-00082,Titanium Alloy Variant 7,Raw Materials,DELIVERY,-18.0,Rack B,4,4,2,2024
2024-04-13,PRD-00470,Adhesive Variant 17,Consumables,DELIVERY,-38.0,Main Warehouse,5,4,2,2024
2024-04-13,PRD-00450,Packaging Tape Variant 28,Consumables,DELIVERY,-32.0,Main Warehouse,5,4,2,2024
2024-04-15,PRD-00291,Circuit Board Variant 11,Components,RECEIPT,378.0,Rack B,0,4,2,2024
2024-04-15,PRD-00213,Premium Widget Variant 13,Finished Goods,RECEIPT,460.0,Rack B,0,4,2,2024
2024-04-21,PRD-00073,Rubber Compound Variant 13,Raw Materials,DELIVERY,-30.3,Production Floor 1,6,4,2,2024
2024-04-21,PRD-00172,Assembly Unit X Variant 12,Finished Goods,DELIVERY,-34.0,Production Floor 1,6,4,2,2024
2024-04-26,PRD-00406,Cleaning Solution Variant 15,Consumables,RECEIPT,400.0,Main Warehouse,4,4,2,2024
2024-04-26,PRD-00165,Assembly Unit X Variant 5,Finished Goods,RECEIPT,141.0,Main Warehouse,4,4,2,2024
2024-04-26,PRD-00052,Plastic Pellets Variant 7,Raw Materials,RECEIPT,113.0,Main Warehouse,4,4,2,2024
2024-04-26,PRD-00220,Premium Widget Variant 20,Finished Goods,RECEIPT,193.0,Main Warehouse,4,4,2,2024
2024-04-26,PRD-00193,Assembly Unit Y Variant 13,Finished Goods,RECEIPT,390.0,Main Warehouse,4,4,2,2024
2024-04-26,PRD-00391,Lubricant Oil Variant 31,Consumables,TRANSFER,-43.1935,Rack A,4,4,2,2024
2024-04-26,PRD-00391,Lubricant Oil Variant 31,Consumables,TRANSFER,43.1935,Main Warehouse,4,4,2,2024
2024-04-27,PRD-00082,Titanium Alloy Variant 7,Raw Materials,DELIVERY,-26.0,Rack B,5,4,2,2024
2024-04-27,PRD-00247,Bearing Type 1 Variant 7,Components,DELIVERY,-25.0,Rack B,5,4,2,2024
2024-04-29,PRD-00228,Industrial Unit Variant 8,Finished Goods,RECEIPT,362.0,Rack B,0,4,2,2024
2024-04-30,PRD-00102,Carbon Fiber Variant 12,Raw Materials,DELIVERY,-27.0,Production Floor 1,1,4,2,2024
2024-05-02,PRD-00152,Widget Model B Variant 12,Finished Goods,DELIVERY,-25.0,Production Floor 1,3,5,2,2024
2024-05-02,PRD-00260,Bearing Type 1 Variant 20,Components,DELIVERY,-90.9,Production Floor 1,3,5,2,2024
2024-05-02,PRD-00259,Bearing Type 1 Variant 19,Components,ADJUSTMENT,-3.0,Main Warehouse,3,5,2,2024
2024-05-05,PRD-00004,Steel Rods Variant 4,Raw Materials,DELIVERY,-97.0,Production Floor 1,6,5,2,2024
2024-05-05,PRD-00179,Assembly Unit X Variant 19,Finished Goods,DELIVERY,-92.0,Production Floor 1,6,5,2,2024
2024-05-07,PRD-00059,Plastic Pellets Variant 14,Raw Materials,DELIVERY,-48.3,Production Floor 1,1,5,2,2024
2024-05-08,PRD-00393,Cleaning Solution Variant 2,Consumables,RECEIPT,385.0,Rack B,2,5,2,2024
2024-05-08,PRD-00235,Industrial Unit Variant 15,Finished Goods,RECEIPT,245.0,Rack B,2,5,2,2024
2024-05-08,PRD-00309,Motor 12V Variant 9,Components,RECEIPT,195.0,Rack B,2,5,2,2024
2024-05-10,PRD-00324,Sensor Module Variant 4,Components,RECEIPT,121.0,Production Floor 1,4,5,2,2024
2024-05-10,PRD-00467,Adhesive Variant 14,Consumables,RECEIPT,205.0,Production Floor 1,4,5,2,2024
2024-05-10,PRD-00326,Sensor Module Variant 6,Components,RECEIPT,215.0,Production Floor 1,4,5,2,2024
2024-05-10,PRD-00445,Packaging Tape Variant 23,Consumables,RECEIPT,81.0,Production Floor 1,4,5,2,2024
2024-05-13,PRD-00071,Rubber Compound Variant 11,Raw Materials,DELIVERY,-70.0,Rack A,0,5,2,2024
2024-05-13,PRD-00290,Circuit Board Variant 10,Components,DELIVERY,-64.0,Rack A,0,5,2,2024
2024-05-14,PRD-00341,Control Unit,Components,DELIVERY,-94.0,Main Warehouse,1,5,2,2024
2024-05-14,PRD-00202,Premium Widget Variant 2,Finished Goods,DELIVERY,-45.0,Main Warehouse,1,5,2,2024
2024-05-14,PRD-00429,Packaging Tape Variant 7,Consumables,DELIVERY,-31.92,Main Warehouse,1,5,2,2024
2024-05-15,PRD-00224,Industrial Unit Variant 4,Finished Goods,DELIVERY,-58.0,Rack B,2,5,2,2024
2024-05-15,PRD-00009,Steel Rods Variant 9,Raw Materials,DELIVERY,-97.0,Rack B,2,5,2,2024
2024-05-17,PRD-00027,Aluminum Sheets Variant 12,Raw Materials,RECEIPT,121.0,Production Floor 1,4,5,2,2024
2024-05-17,PRD-00294,Circuit Board Variant 14,Components,RECEIPT,276.0,Production Floor 1,4,5,2,2024
2024-05-18,PRD-00012,Steel Rods Variant 12,Raw Materials,DELIVERY,-15.0,Rack B,5,5,2,2024
2024-05-18,PRD-00222,Industrial Unit Variant 2,Finished Goods,DELIVERY,-32.85,Rack B,5,5,2,2024
2024-05-19,PRD-00014,Steel Rods Variant 14,Raw Materials,DELIVERY,-92.0,Rack B,6,5,2,2024
2024-05-19,PRD-00225,Industrial Unit Variant 5,Finished Goods,DELIVERY,-22.0,Rack B,6,5,2,2024
2024-05-19,PRD-00088,Titanium Alloy Variant 13,Raw Materials,DELIVERY,-55.0,Rack B,6,5,2,2024
2024-05-20,PRD-00050,Plastic Pellets Variant 5,Raw Materials,DELIVERY,-66.9,Rack B,0,5,2,2024
2024-05-22,PRD-00142,Widget Model B Variant 2,Finished Goods,DELIVERY,-52.0,Main Warehouse,2,5,2,2024
2024-05-24,PRD-00320,Motor 12V Variant 20,Components,RECEIPT,84.0,Main Warehouse,4,5,2,2024
2024-05-24,PRD-00272,Bolt M8 Variant 12,Components,RECEIPT,479.0,Main Warehouse,4,5,2,2024
2024-05-24,PRD-00144,Widget Model B Variant 4,Finished Goods,DELIVERY,-83.0,Production Floor 1,4,5,2,2024
2024-05-24,PRD-00370,Lubricant Oil Variant 10,Consumables,DELIVERY,-17.1,Production Floor 1,4,5,2,2024
2024-05-24,PRD-00149,Widget Model B Variant 9,Finished Goods,DELIVERY,-68.0,Production Floor 1,4,5,2,2024
2024-05-26,PRD-00313,Motor 12V Variant 13,Components,DELIVERY,-52.5,Main Warehouse,6,5,2,2024
2024-05-26,PRD-00322,Sensor Module Variant 2,Components,DELIVERY,-30.36,Main Warehouse,6,5,2,2024
2024-05-26,PRD-00311,Motor 12V Variant 11,Components,DELIVERY,-49.0,Main Warehouse,6,5,2,2024
2024-05-29,PRD-00472,Adhesive Variant 19,Consumables,DELIVERY,-25.5,Production Floor 1,2,5,2,2024
2024-05-29,PRD-00059,Plastic Pellets Variant 14,Raw Materials,DELIVERY,-33.0,Production Floor 1,2,5,2,2024
2024-05-29,PRD-00393,Cleaning Solution Variant 2,Consumables,DELIVERY,-35.7,Production Floor 1,2,5,2,2024
2024-05-30,PRD-00101,Carbon Fiber Variant 11,Raw Materials,DELIVERY,-54.9,Rack B,3,5,2,2024
2024-05-30,PRD-00090,Titanium Alloy Variant 15,Raw Materials,DELIVERY,-21.294,Rack B,3,5,2,2024
2024-05-30,PRD-00209,Premium Widget Variant 9,Finished Goods,DELIVERY,-39.0,Rack B,3,5,2,2024
2024-05-31,PRD-00224,Industrial Unit Variant 4,Finished Goods,TRANSFER,-60.0,Main Warehouse,4,5,2,2024
2024-05-31,PRD-00224,Industrial Unit Variant 4,Finished Goods,TRANSFER,60.0,Production Floor 1,4,5,2,2024
2024-06-01,PRD-00449,Packaging Tape Variant 27,Consumables,DELIVERY,-25.2,Production Floor 1,5,6,2,2024
2024-06-02,PRD-00058,Plastic Pellets Variant 13,Raw Materials,DELIVERY,-20.0,Production Floor 1,6,6,2,2024
2024-06-03,PRD-00479,Adhesive Variant 26,Consumables,RECEIPT,360.0,Production Floor 1,0,6,2,2024
2024-06-03,PRD-00261,Bolt M8,Components,RECEIPT,477.0,Production Floor 1,0,6,2,2024
2024-06-09,PRD-00042,Copper Wire Variant 12,Raw Materials,DELIVERY,-23.94,Rack B,6,6,2,2024
2024-06-10,PRD-00254,Bearing Type 1 Variant 14,Components,RECEIPT,381.0,Main Warehouse,0,6,2,2024
2024-06-10,PRD-00341,Control Unit,Components,RECEIPT,167.0,Main Warehouse,0,6,2,2024
2024-06-10,PRD-00331,Sensor Module Variant 11,Components,RECEIPT,193.0,Main Warehouse,0,6,2,2024
2024-06-13,PRD-00273,Bolt M8 Variant 13,Components,RECEIPT,66.0,Rack B,3,6,2,2024
2024-06-13,PRD-00008,Steel Rods Variant 8,Raw Materials,RECEIPT,402.0,Rack B,3,6,2,2024
2024-06-13,PRD-00055,Plastic Pellets Variant 10,Raw Materials,RECEIPT,411.0,Rack B,3,6,2,2024
2024-06-13,PRD-00479,Adhesive Variant 26,Consumables,RECEIPT,405.0,Rack B,3,6,2,2024
2024-06-13,PRD-00104,Carbon Fiber Variant 14,Raw Materials,TRANSFER,-16.8,Rack B,3,6,2,2024
2024-06-13,PRD-00104,Carbon Fiber Variant 14,Raw Materials,TRANSFER,16.8,Production Floor 1,3,6,2,2024
2024-06-18,PRD-00098,Carbon Fiber Variant 8,Raw Materials,DELIVERY,-78.0,Rack B,1,6,2,2024
2024-06-18,PRD-00333,Sensor Module Variant 13,Components,DELIVERY,-28.812,Rack B,1,6,2,2024
2024-06-18,PRD-00262,Bolt M8 Variant 2,Components,DELIVERY,-75.0,Rack B,1,6,2,2024
2024-06-19,PRD-00216,Premium Widget Variant 16,Finished Goods,DELIVERY,-34.5,Rack A,2,6,2,2024
2024-06-19,PRD-00169,Assembly Unit X Variant 9,Finished Goods,DELIVERY,-23.0,Rack A,2,6,2,2024
2024-06-20,PRD-00323,Sensor Module Variant 3,Components,DELIVERY,-32.0,Rack A,3,6,2,2024
2024-06-20,PRD-00081,Titanium Alloy Variant 6,Raw Materials,TRANSFER,-16.7384,Rack A,3,6,2,2024
2024-06-20,PRD-00081,Titanium Alloy Variant 6,Raw Materials,TRANSFER,16.7384,Production Floor 1,3,6,2,2024
2024-06-21,PRD-00073,Rubber Compound Variant 13,Raw Materials,RECEIPT,233.0,Production Floor 1,4,6,2,2024
2024-06-21,PRD-00462,Adhesive Variant 9,Consumables,RECEIPT,344.0,Production Floor 1,4,6,2,2024
2024-06-21,PRD-00113,Stainless Steel Variant 8,Raw Materials,RECEIPT,132.0,Production Floor 1,4,6,2,2024
2024-06-21,PRD-00018,Aluminum Sheets Variant 3,Raw Materials,RECEIPT,346.0,Production Floor 1,4,6,2,2024
2024-06-21,PRD-00003,Steel Rods Variant 3,Raw Materials,RECEIPT,380.0,Production Floor 1,4,6,2,2024
2024-06-23,PRD-00413,Cleaning Solution Variant 22,Consumables,DELIVERY,-47.0,Main Warehouse,6,6,2,2024
2024-06-23,PRD-00291,Circuit Board Variant 11,Components,DELIVERY,-52.2,Main Warehouse,6,6,2,2024
2024-06-24,PRD-00467,Adhesive Variant 14,Consumables,RECEIPT,164.0,Rack A,0,6,2,2024
2024-06-24,PRD-00192,Assembly Unit Y Variant 12,Finished Goods,RECEIPT,71.0,Rack A,0,6,2,2024
2024-06-24,PRD-00340,Sensor Module Variant 20,Components,RECEIPT,411.0,Rack A,0,6,2,2024
2024-06-24,PRD-00186,Assembly Unit Y Variant 6,Finished Goods,RECEIPT,92.0,Rack A,0,6,2,2024
2024-06-25,PRD-00134,Widget Model A Variant 14,Finished Goods,DELIVERY,-67.0,Main Warehouse,1,6,2,2024
2024-06-25,PRD-00087,Titanium Alloy Variant 12,Raw Materials,DELIVERY,-16.0,Main Warehouse,1,6,2,2024
2024-06-25,PRD-00310,Motor 12V Variant 10,Components,DELIVERY,-12.0,Main Warehouse,1,6,2,2024
2024-06-27,PRD-00107,Stainless Steel Variant 2,Raw Materials,RECEIPT,172.0,Rack B,3,6,2,2024
2024-06-28,PRD-00324,Sensor Module Variant 4,Components,TRANSFER,-27.0,Main Warehouse,4,6,2,2024
2024-06-28,PRD-00324,Sensor Module Variant 4,Components,TRANSFER,27.0,Production Floor 1,4,6,2,2024
2024-07-01,PRD-00296,Circuit Board Variant 16,Components,DELIVERY,-34.17,Rack A,0,7,3,2024
2024-07-01,PRD-00290,Circuit Board Variant 10,Components,DELIVERY,-34.0,Rack A,0,7,3,2024
2024-07-02,PRD-00082,Titanium Alloy Variant 7,Raw Materials,RECEIPT,427.0,Rack B,1,7,3,2024
2024-07-02,PRD-00211,Premium Widget Variant 11,Finished Goods,DELIVERY,-85.0,Rack B,1,7,3,2024
2024-07-03,PRD-00138,Widget Model A Variant 18,Finished Goods,RECEIPT,185.0,Rack B,2,7,3,2024
2024-07-03,PRD-00274,Bolt M8 Variant 14,Components,RECEIPT,309.0,Rack B,2,7,3,2024
2024-07-03,PRD-00384,Lubricant Oil Variant 24,Consumables,RECEIPT,367.0,Rack B,2,7,3,2024
2024-07-03,PRD-00312,Motor 12V Variant 12,Components,RECEIPT,361.0,Rack B,2,7,3,2024
2024-07-03,PRD-00085,Titanium Alloy Variant 10,Raw Materials,RECEIPT,87.0,Rack B,2,7,3,2024
2024-07-05,PRD-00397,Cleaning Solution Variant 6,Consumables,DELIVERY,-72.9,Rack B,4,7,3,2024
2024-07-05,PRD-00107,Stainless Steel Variant 2,Raw Materials,DELIVERY,-91.0,Rack B,4,7,3,2024
2024-07-05,PRD-00116,Stainless Steel Variant 11,Raw Materials,DELIVERY,-89.0,Rack B,4,7,3,2024
2024-07-07,PRD-00159,Widget Model B Variant 19,Finished Goods,DELIVERY,-55.2,Rack A,6,7,3,2024
2024-07-07,PRD-00301,Motor 12V,Components,DELIVERY,-16.0,Rack A,6,7,3,2024
2024-07-08,PRD-00152,Widget Model B Variant 12,Finished Goods,DELIVERY,-37.0,Production Floor 1,0,7,3,2024
2024-07-08,PRD-00073,Rubber Compound Variant 13,Raw Materials,DELIVERY,-16.0,Production Floor 1,0,7,3,2024
2024-07-08,PRD-00393,Cleaning Solution Variant 2,Consumables,DELIVERY,-24.99,Production Floor 1,0,7,3,2024
2024-07-09,PRD-00427,Packaging Tape Variant 5,Consumables,DELIVERY,-20.0,Rack B,1,7,3,2024
2024-07-09,PRD-00247,Bearing Type 1 Variant 7,Components,DELIVERY,-72.0,Rack B,1,7,3,2024
2024-07-09,PRD-00381,Lubricant Oil Variant 21,Consumables,DELIVERY,-46.6308,Rack B,1,7,3,2024
2024-07-11,PRD-00062,Rubber Compound Variant 2,Raw Materials,RECEIPT,177.0,Production Floor 1,3,7,3,2024
2024-07-11,PRD-00347,Control Unit Variant 7,Components,RECEIPT,308.0,Production Floor 1,3,7,3,2024
2024-07-11,PRD-00348,Control Unit Variant 8,Components,DELIVERY,-20.0,Main Warehouse,3,7,3,2024
2024-07-11,PRD-00122,Widget Model A Variant 2,Finished Goods,DELIVERY,-59.0,Main Warehouse,3,7,3,2024
2024-07-11,PRD-00260,Bearing Type 1 Variant 20,Components,DELIVERY,-56.0,Main Warehouse,3,7,3,2024
2024-07-15,PRD-00120,Stainless Steel Variant 15,Raw Materials,RECEIPT,227.0,Rack B,0,7,3,2024
2024-07-15,PRD-00473,Adhesive Variant 20,Consumables,RECEIPT,175.0,Rack B,0,7,3,2024
2024-07-15,PRD-00287,Circuit Board Variant 7,Components,DELIVERY,-37.0,Main Warehouse,0,7,3,2024
2024-07-15,PRD-00259,Bearing Type 1 Variant 19,Components,DELIVERY,-32.0,Main Warehouse,0,7,3,2024
2024-07-15,PRD-00448,Packaging Tape Variant 26,Consumables,DELIVERY,-21.0,Main Warehouse,0,7,3,2024
2024-07-16,PRD-00415,Cleaning Solution Variant 24,Consumables,RECEIPT,178.0,Main Warehouse,1,7,3,2024
2024-07-16,PRD-00229,Industrial Unit Variant 9,Finished Goods,RECEIPT,476.0,Main Warehouse,1,7,3,2024
2024-07-16,PRD-00258,Bearing Type 1 Variant 18,Components,DELIVERY,-57.0,Main Warehouse,1,7,3,2024
2024-07-16,PRD-00104,Carbon Fiber Variant 14,Raw Materials,DELIVERY,-14.0,Main Warehouse,1,7,3,2024
2024-07-17,PRD-00161,Assembly Unit X,Finished Goods,DELIVERY,-16.0,Rack B,2,7,3,2024
2024-07-18,PRD-00323,Sensor Module Variant 3,Components,DELIVERY,-48.0,Rack A,3,7,3,2024
2024-07-18,PRD-00462,Adhesive Variant 9,Consumables,DELIVERY,-80.0,Rack A,3,7,3,2024
2024-07-19,PRD-00300,Circuit Board Variant 20,Components,DELIVERY,-63.6,Rack B,4,7,3,2024
2024-07-22,PRD-00019,Aluminum Sheets Variant 4,Raw Materials,DELIVERY,-39.042,Production Floor 1,0,7,3,2024
2024-07-22,PRD-00188,Assembly Unit Y Variant 8,Finished Goods,DELIVERY,-51.366,Production Floor 1,0,7,3,2024
2024-07-22,PRD-00343,Control Unit Variant 3,Components,DELIVERY,-35.7,Production Floor 1,0,7,3,2024
2024-07-24,PRD-00268,Bolt M8 Variant 8,Components,TRANSFER,-48.0,Production Floor 1,2,7,3,2024
2024-07-24,PRD-00268,Bolt M8 Variant 8,Components,TRANSFER,48.0,Rack B,2,7,3,2024
2024-07-28,PRD-00124,Widget Model A Variant 4,Finished Goods,DELIVERY,-59.157,Production Floor 1,6,7,3,2024
2024-07-28,PRD-00350,Control Unit Variant 10,Components,DELIVERY,-39.0,Production Floor 1,6,7,3,2024
2024-07-28,PRD-00420,Cleaning Solution Variant 29,Consumables,DELIVERY,-75.6,Production Floor 1,6,7,3,2024
2024-07-29,PRD-00074,Rubber Compound Variant 14,Raw Materials,RECEIPT,416.0,Main Warehouse,0,7,3,2024
2024-07-29,PRD-00027,Aluminum Sheets Variant 12,Raw Materials,RECEIPT,199.0,Main Warehouse,0,7,3,2024
2024-07-29,PRD-00470,Adhesive Variant 17,Consumables,RECEIPT,157.0,Main Warehouse,0,7,3,2024
2024-07-29,PRD-00087,Titanium Alloy Variant 12,Raw Materials,RECEIPT,412.0,Main Warehouse,0,7,3,2024
2024-07-29,PRD-00439,Packaging Tape Variant 17,Consumables,RECEIPT,89.0,Main Warehouse,0,7,3,2024
2024-07-30,PRD-00025,Aluminum Sheets Variant 10,Raw Materials,TRANSFER,-80.0,Production Floor 1,1,7,3,2024
2024-07-30,PRD-00025,Aluminum Sheets Variant 10,Raw Materials,TRANSFER,80.0,Rack B,1,7,3,2024
2024-07-31,PRD-00181,Assembly Unit Y,Finished Goods,RECEIPT,444.0,Rack B,2,7,3,2024
2024-07-31,PRD-00458,Adhesive Variant 5,Consumables,RECEIPT,355.0,Rack B,2,7,3,2024
2024-07-31,PRD-00189,Assembly Unit Y Variant 9,Finished Goods,RECEIPT,474.0,Rack B,2,7,3,2024
2024-07-31,PRD-00426,Packaging Tape Variant 4,Consumables,RECEIPT,198.0,Rack B,2,7,3,2024
2024-08-01,PRD-00362,Lubricant Oil Variant 2,Consumables,RECEIPT,147.0,Main Warehouse,3,8,3,2024
2024-08-01,PRD-00205,Premium Widget Variant 5,Finished Goods,RECEIPT,381.0,Main Warehouse,3,8,3,2024
2024-08-01,PRD-00044,Copper Wire Variant 14,Raw Materials,RECEIPT,279.0,Main Warehouse,3,8,3,2024
2024-08-01,PRD-00477,Adhesive Variant 24,Consumables,RECEIPT,90.0,Main Warehouse,3,8,3,2024
2024-08-01,PRD-00361,Lubricant Oil,Consumables,RECEIPT,409.0,Main Warehouse,3,8,3,2024
2024-08-04,PRD-00205,Premium Widget Variant 5,Finished Goods,DELIVERY,-67.0,Main Warehouse,6,8,3,2024
2024-08-04,PRD-00224,Industrial Unit Variant 4,Finished Goods,DELIVERY,-92.0,Main Warehouse,6,8,3,2024
2024-08-05,PRD-00116,Stainless Steel Variant 11,Raw Materials,RECEIPT,83.0,Rack B,0,8,3,2024
